player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Alvîn-Zul'jin,29/11/23,22:52:11,1701291131-17,[Eternal Sentinel's Cord],207135,item:207135::::::::70:102::5:7:42:9600:9508:7980:9570:1504:8767,Bis,2,DRUID,"Amirdrassil, the Dream's Hope-Heroic","Nymue, Weaver of the Cycle",15,2549,29,|cffa335ee|Hitem:207131:6904:::::::70:102::5:7:6652:9600:9508:7980:9568:1498:8767::::::|h[Bloody Dragonhide Belt]|h|r,,2,false,Leather,Waist,,Codetuma-Zul'jin
Alvîn-Zul'jin,29/11/23,23:05:15,1701291915-0,[Ashes of the Embersoul],207167,item:207167::::::::70:102::5:5:6652:7980:9570:1504:8767,Bis,1,DRUID,"Amirdrassil, the Dream's Hope-Heroic",Smolderon,15,2549,30,|cffa335ee|Hitem:207168::::::::70:102::3:5:6652:7979:9563:1494:8767:1:28:2474:::::|h[Pip's Emerald Friendship Badge]|h|r,|cffa335ee|Hitem:207167::::::::70:102::4:5:6652:7982:9559:1494:8767::::::|h[Ashes of the Embersoul]|h|r,2,false,Miscellaneous,Trinket,,Codetuma-Zul'jin
Alvîn-Zul'jin,29/11/23,23:07:47,1701292067-5,[Mystic Smoldering Dreamheart],207479,item:207479::::::::70:102::5:4:9511:7980:1504:8767,Pass,0,DRUID,"Amirdrassil, the Dream's Hope-Heroic",Smolderon,15,2549,29,|cffa335ee|Hitem:202513::::::::70:102::6:6:6652:9410:9382:8095:9227:1504::::::|h[Mantle of the Autumn Blaze]|h|r,,PASS,false,Armor Token,,,Codetuma-Zul'jin
Alvîn-Zul'jin,29/11/23,23:47:45,1701294465-18,[Flame-Warped Curio],210947,item:210947::::::::70:102::5:3:7980:1507:8767,Tier Set,0,DRUID,Emerald Dream-,Fyrakk the Blazing,0,2548,0,|cffa335ee|Hitem:202515::192985::::::70:102::35:6:6652:9229:9382:1504:8767:9413::::::|h[Bough of the Autumn Blaze]|h|r,|cffa335ee|Hitem:202518:6625:::::::70:102::35:4:6652:9382:9231:1498::::::|h[Chestroots of the Autumn Blaze]|h|r,1,false,Context Token,,"Hago set de 4 con el casco, y asi catalizo de un a vez",Codetuma-Zul'jin
Alvîn-Zul'jin,29/11/23,23:48:56,1701294536-21,"[Rashon, the Immortal Blaze]",207793,item:207793::::::::70:102::5:6:40:7980:9571:9584:1507:8767,Bis,0,DRUID,Emerald Dream-,Fyrakk the Blazing,0,2548,0,|cffa335ee|Hitem:207792:6643:::::::70:102::3:5:6652:7979:9567:1507:8767::::::|h[Scythe of the Fallen Keeper]|h|r,,2,false,Polearms,Two-Hand,,Codetuma-Zul'jin
Alvîn-Zul'jin,20/12/23,22:15:51,1703103351-11,[Pattern: Undulating Sporecloak],205140,item:205140::::::::70:577::5,Bis,0,DRUID,"Amirdrassil, the Dream's Hope-Heroic",Igira the Cruel,15,2549,29,,,2,false,Tailoring,,,Lasttime-Uldum
Alvîn-Zul'jin,20/12/23,23:06:55,1703106415-39,[Mantle of Blazing Sacrifice],207161,item:207161::::::::70:577::5:6:6652:9508:7980:9570:1504:8767,Bis,0,DRUID,"Amirdrassil, the Dream's Hope-Heroic",Smolderon,15,2549,27,|cffa335ee|Hitem:207161:6592:::::::70:577::3:6:6652:9505:7979:9567:1507:8767::::::|h[Mantle of Blazing Sacrifice]|h|r,,2,false,Cloth,Back,ME LA METO POR EL CULO Y SOY SUPERMAN,Lasttime-Uldum
Alvîn-Zul'jin,20/12/23,23:23:28,1703107408-43,[Tasseted Emberwalkers],207134,item:207134::::::::70:577::5:6:6652:9508:7980:9571:1507:8767,Offspec,0,DRUID,"Amirdrassil, the Dream's Hope-Heroic","Tindral Sageswift, Seer of the Flame",15,2549,28,|cffa335ee|Hitem:193452:6613:::::::70:577::13:7:8836:8840:8902:8960:9405:9500:9498:5:28:2164:38:8:40:383:45:206961:48:206959:::::|h[Toxic Thorn Footwraps |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,,5,false,Leather,Feet,,Lasttime-Uldum
Alvîn-Zul'jin,21/12/23,22:16:12,1703189772-3,[Design: Dreamtender's Charm],210170,item:210170::::::::70:102::6,Bis,1,DRUID,"Amirdrassil, the Dream's Hope-Mythic",Gnarlroot,16,2549,20,,,2,false,Jewelcrafting,,,Codetuma-Zul'jin
Alvîn-Zul'jin,21/12/23,22:32:42,1703190762-11,[Vengeful Bladebeak Girdle],208432,item:208432::::::::70:1473::6:7:40:9599:9509:7981:9574:1514:8767:1:28:2611,Bis,nil,DRUID,"Amirdrassil, the Dream's Hope-Mythic",Igira the Cruel,16,2549,20,,,3,true,Leather,Waist,,Ordetx-Sanguino
Alvîn-Zul'jin,17/1/24,22:10:15,1705522215-0,[Twisted Blossom Stompers],207126,item:207126::::::::70:577::6:6:6652:9509:7981:9573:1511:8767,Offspec,1,DRUID,"Amirdrassil, the Dream's Hope-Mythic",Gnarlroot,16,2549,20,|cffa335ee|Hitem:193452:6613:::::::70:577::13:7:8836:8840:8902:8960:9405:9500:9498:5:28:2164:38:8:40:383:45:206961:48:206959:::::|h[Toxic Thorn Footwraps |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,,5,false,Leather,Feet,,Turtlehunter-Zul'jin
Alvîn-Zul'jin,17/1/24,22:32:46,1705523566-8,[Pattern: Blue Dragon Soles],194260,item:194260::::::::70:577::6,Bis,0,DRUID,"Amirdrassil, the Dream's Hope-Mythic",Igira the Cruel,16,2549,20,,,2,false,Tailoring,,,Turtlehunter-Zul'jin
Alvîn-Zul'jin,17/1/24,22:46:10,1705524370-11,[Primordial Serpent's Bindings],207128,item:207128::::::::70:577::6:7:6652:9600:9509:7981:9574:1514:8767,Mejora,1,DRUID,"Amirdrassil, the Dream's Hope-Mythic",Volcoross,16,2549,20,|cffa335ee|Hitem:193419:6574:::::::70:577::13:10:8836:8840:8902:9405:9500:8797:8960:8793:9498:9600:10:28:2164:29:49:30:32:38:8:40:318:45:206961:46:193555:47:194566:50:206959:52:210447:::::|h[Life-Bound Bindings |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,,4,false,Leather,Wrist,,Turtlehunter-Zul'jin
Alvîn-Zul'jin,24/1/24,22:10:53,1706127053-4,[Design: Dreamtender's Charm],210170,item:210170::::::::70:262::6,Bis,0,DRUID,"Amirdrassil, the Dream's Hope-Mythic",Igira the Cruel,16,2549,20,,,2,false,Jewelcrafting,,,Elcoka-Sanguino
Alvîn-Zul'jin,24/1/24,22:27:47,1706128067-8,[Schematic: Ol' Smoky],199227,item:199227::::::::70:262::6,Bis,0,DRUID,"Amirdrassil, the Dream's Hope-Mythic",Igira the Cruel,16,2549,20,,,2,false,Engineering,,,Elcoka-Sanguino
Alvîn-Zul'jin,24/1/24,22:51:11,1706129471-18,[Mystic Ashen Dreamheart],207475,item:207475::::::::70:262::6:4:9512:7981:1517:8767,Tierset,0,DRUID,"Amirdrassil, the Dream's Hope-Mythic","Larodar, Keeper of the Flame",16,2549,20,|cffa335ee|Hitem:207253:6490:::::::70:262::6:6:6652:7981:9512:9576:1520:8767::::::|h[Benevolent Embersage's Leggings]|h|r,,1,false,Armor Token,,3º stat,Elcoka-Sanguino
Alvîn-Zul'jin,31/1/24,22:19:24,1706732364-5,[Bloody Dragonhide Belt],207131,item:207131::::::::70:577::6:7:6652:9599:9509:7981:9573:1511:8767,Mejora,0,DRUID,"Amirdrassil, the Dream's Hope-Mythic",Igira the Cruel,16,2549,20,|cffa335ee|Hitem:193407:6904:192958::::::70:577::13:10:8836:8840:8902:9405:9500:8932:8960:8791:9498:9516:10:28:2164:29:32:30:40:38:8:40:317:45:206961:46:193946:47:194578:50:206959:52:210446:::::|h[Life-Bound Belt |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,,4,false,Leather,Waist,,Turtlehunter-Zul'jin
Alvîn-Zul'jin,1/2/24,22:57:58,1706821078-5,[Pattern: Verdant Conduit],210169,item:210169::::::::70:577::6,Pre-Bis,0,DRUID,"Amirdrassil, the Dream's Hope-Mythic",Council of Dreams,16,2549,20,,,3,false,Leatherworking,,pa repartir,Turtlehunter-Zul'jin
Alvîn-Zul'jin,1/2/24,23:25:34,1706822734-12,[Mystic Verdurous Dreamheart],207463,item:207463::::::::70:577::6:3:7981:1517:8767,Tier Set,0,DRUID,"Amirdrassil, the Dream's Hope-Mythic","Nymue, Weaver of the Cycle",16,2549,20,|cffa335ee|Hitem:207257:6625:::::::70:577::6:6:6652:7981:9515:9576:1520:8767:1:28:1040:::::|h[Benevolent Embersage's Robe]|h|r,,1,false,Armor Token,,3ª stat,Turtlehunter-Zul'jin
Alvîn-Zul'jin,24/4/24,23:06:43,1713989203-8,[Acid-Proof Webbing],195511,item:195511::::::::70:262::84:7:6652:10873:7980:10329:10884:1589:8767,Tierset,1,DRUID,Vault of the Incarnates-Heroic,"Sennarth, The Cold Breath",15,2522,24,|cffa335ee|Hitem:207161:6592:::::::70:262::6:6:6652:9509:7981:9576:1520:8767::::::|h[Mantle of Blazing Sacrifice]|h|r,,1,false,Cloth,Back,ULTRA OMEGA PEPEGA BIS (Por debajo de la de sarka),Elcoka-Sanguino
Alvîn-Zul'jin,1/5/24,22:05:56,1714590356-2,[Alas de conservador del Crisol],204411,item:204411::::::::70:250::84:7:6652:10873:7980:10329:10884:1563:8767:1:28:2820,Bis,nil,DRUID,"Aberrus, the Shadowed Crucible-Heroic","Kazzara, the Hellforged",15,2569,25,,,3,true,Cloth,Shoulder,,Pïchulete-Sanguino
Alvîn-Zul'jin,1/5/24,22:51:09,1714593069-33,[Failed Applicant's Footpads],204391,item:204391::::::::70:70::84:7:6652:10873:7980:10331:10884:1563:8767,Pre-Bis,1,DRUID,"Aberrus, the Shadowed Crucible-Heroic","The Vigilant Steward, Zskarn",15,2569,27,|cffa335ee|Hitem:207256:6613:::::::70:70::6:5:6652:7981:9576:8095:1520::::::|h[Benevolent Embersage's Lined Boots]|h|r,,3,false,Leather,Feet,,Lightdre-Zul'jin
Alvîn-Zul'jin,1/5/24,23:55:24,1714596924-54,[Twisted Blossom Stompers],207126,item:207126::::::::70:70::6:6:43:9509:7981:9573:1511:8767,Bis,0,DRUID,"Amirdrassil, the Dream's Hope-Mythic",Gnarlroot,16,2549,20,|cffa335ee|Hitem:204391:6613:::::::70:70::84:7:6652:10873:7980:10331:10884:1563:8767::::::|h[Failed Applicant's Footpads]|h|r,,2,false,Leather,Feet,,Lightdre-Zul'jin
Alvîn-Zul'jin,6/5/24,22:13:23,1715022803-2,[Ashes of the Embersoul],207167,item:207167::::::::70:70::6:5:6652:7981:9575:1517:8767,Bis,0,DRUID,"Amirdrassil, the Dream's Hope-Mythic",Smolderon,16,2549,20,|cffa335ee|Hitem:207166::::::::70:70::5:5:6652:7980:9581:1514:8767::::::|h[Cataclysmic Signet Brand]|h|r,|cffa335ee|Hitem:207167::::::::70:70::5:5:6652:7980:9581:1514:8767::::::|h[Ashes of the Embersoul]|h|r,2,false,Miscellaneous,Trinket,"No es broma, es upgrade",Lightdre-Zul'jin
Alvîn-Zul'jin,22/5/24,22:27:10,1716406030-8,"[Belor'relos, the Suncaller]",207172,item:207172::::::::70:70::6:5:6652:7981:9576:1520:8767,Bis,0,DRUID,"Amirdrassil, the Dream's Hope-Mythic","Tindral Sageswift, Seer of the Flame",16,2549,20,|cffa335ee|Hitem:208614::::::::70:70::92:3:10496:1543:8767:1:28:2474:::::|h[Augury of the Primal Flame]|h|r,|cffa335ee|Hitem:207167::::::::70:70::89:3:10413:1543:8767:1:28:2474:::::|h[Ashes of the Embersoul]|h|r,2,false,Miscellaneous,Trinket,Por tener uno en algun momento,Lightdre-Zul'jin
Sheldz-Sanguino,3/1/24,22:39:46,1704314386-10,[Snake Eater's Cowl],207141,item:207141::::::::70:262::6:7:6652:9599:9509:7981:9574:1514:8767,Tierset,2,SHAMAN,"Amirdrassil, the Dream's Hope-Mythic",Volcoross,16,2549,20,|cffa335ee|Hitem:207209:7052:::::::70:262::16:7:6652:9599:9639:9513:9581:1514:8767::::::|h[Greatwolf Outcast's Jaws]|h|r,,1,false,Mail,Head,catalist,Elcoka-Sanguino
Sheldz-Sanguino,3/1/24,23:35:58,1704317758-19,[Aerwynn's Ritual Sarong],207138,item:207138::::::::70:264::6:6:6652:9509:7981:9574:1514:8767,Tierset,2,SHAMAN,"Amirdrassil, the Dream's Hope-Mythic",Council of Dreams,16,2549,20,|cffa335ee|Hitem:207208:6544:::::::70:264::5:6:6652:7980:9512:9581:1514:8767:1:28:2699:::::|h[Greatwolf Outcast's Fur-Lined Kilt]|h|r,,1,false,Mail,Legs,Catalist,Elcoka-Sanguino
Sheldz-Sanguino,17/1/24,23:21:33,1705526493-18,[Sickle of the White Stag],207782,item:207782::::::::70:577::6:5:6652:7981:9574:1514:8767,Bis,1,SHAMAN,"Amirdrassil, the Dream's Hope-Mythic",Council of Dreams,16,2549,20,|cffa335ee|Hitem:190506:6643:::::::70:577::13:7:8836:8840:8902:9405:9500:8795:9498:8:28:2164:29:32:30:36:38:8:40:191:44:206961:45:194572:49:206959:::::|h[Primal Molten Spellblade |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,|cffa335ee|Hitem:190503::::::::70:577::13:7:8836:8840:8902:9405:9500:8795:9498:8:28:2164:29:40:30:49:38:8:40:122:44:206961:45:194572:49:206959:::::|h[Primal Molten Defender |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,2,false,Daggers,One-Hand,La que mas me simula,Turtlehunter-Zul'jin
Sheldz-Sanguino,31/1/24,22:09:39,1706731779-3,[Forlorn Leaf Clasp],207144,item:207144::::::::70:577::6:7:6652:9599:9509:7981:9573:1511:8767,Bis,1,SHAMAN,"Amirdrassil, the Dream's Hope-Mythic",Gnarlroot,16,2549,20,|cffa335ee|Hitem:159403:6904:192925::::::70:577::16:8:9639:6652:9516:9506:9144:9581:9847:8767:1:28:1279:::::|h[Waistguard of Deteriorating Grace]|h|r,,2,false,Mail,Waist,,Turtlehunter-Zul'jin
Sheldz-Sanguino,7/4/24,23:25:05,1712521505-3,[Boots of the Molten Hoard],207145,item:207145::::::::70:577::6:6:6652:9509:7981:9576:1520:8767,"Candidate is selecting response, please wait",0,SHAMAN,"Amirdrassil, the Dream's Hope-Mythic",Fyrakk the Blazing,16,2549,20,|cffa335ee|Hitem:159404:6613:::::::70:577::33:7:9639:6652:9506:9144:9581:9847:8767:1:28:1279:::::|h[Bramble Looped Boots]|h|r,,WAIT,false,Mail,Feet,,Turtlehunter-Zul'jin
Sheldz-Sanguino,10/4/24,21:59:01,1712775541-0,[Staff of Incandescent Torment],207794,item:207794::::::::70:63::6:5:41:7981:9573:1511:8767,Offspec,0,SHAMAN,"Amirdrassil, the Dream's Hope-Mythic",Gnarlroot,16,2549,20,"|cffa335ee|Hitem:208321:6643:::::::70:63::35:7:9639:6652:9147:9529:9576:1559:8767::::::|h[Iridal, the Earth's Master]|h|r",,5,false,Staves,Two-Hand,,Magobiao-Zul'jin
Azurecrow-Zul'jin,9/5/24,23:19:18,1715285958-7,[Trickster's Captivating Chime],207796,item:207796::::::::70:70::85:6:6652:7981:10336:10884:1553:8767,Bis,1,EVOKER,"Amirdrassil, the Dream's Hope-Mythic",Council of Dreams,16,2549,20,|cffa335ee|Hitem:195484::::::::70:70::82:6:6652:7979:10884:10318:1592:8767::::::|h[Icewrath's Channeling Conduit]|h|r,,2,false,Miscellaneous,Held In Off-hand,,Lightdre-Zul'jin
Azurecrow-Zul'jin,13/6/24,22:26:05,1718306765-6,[Echo's Maddening Volume],204324,item:204324::::::::70:70::85:6:6652:7981:10338:10884:1576:8767,Offspec,0,EVOKER,"Aberrus, the Shadowed Crucible-Mythic",Echo of Neltharion,16,2569,20,|cffa335ee|Hitem:207796::::::::70:70::85:6:6652:7981:10884:10338:1559:8767::::::|h[Trickster's Captivating Chime]|h|r,,5,false,Miscellaneous,Held In Off-hand,,Lightdre-Zul'jin
Azurecrow-Zul'jin,11/9/24,22:41:52,1726083712-25,[Ovi'nax's Mercurial Egg],220305,item:220305::::::::80:269::3:5:6652:10354:10271:1504:10255:1:28:2462,Bis,0,EVOKER,Nerub-ar Palace-Normal,Broodtwister Ovi'nax,14,2657,24,|cffa335ee|Hitem:219312::::::::80:269::2:5:10388:6652:10290:1628:10255:1:28:2462:::::|h[Empowering Crystal of Anub'ikkaj]|h|r,|cffa335ee|Hitem:219314::::::::80:269::2:5:10388:6652:10290:1628:10255:1:28:2462:::::|h[Ara-Kara Sacbrood]|h|r,2,false,Miscellaneous,Trinket,,Liendresempa-Zul'jin
Azurecrow-Zul'jin,11/9/24,23:15:07,1726085707-37,[Spymaster's Web],220202,item:220202::::::::80:269::3:5:42:10354:10270:1507:10255:1:28:2462,Bis,1,EVOKER,Nerub-ar Palace-Normal,The Silken Court,14,2657,24,|cffa335ee|Hitem:219312::::::::80:269::2:5:10388:6652:10290:1628:10255:1:28:2462:::::|h[Empowering Crystal of Anub'ikkaj]|h|r,|cffa335ee|Hitem:219314::::::::80:269::2:5:10388:6652:10290:1628:10255:1:28:2462:::::|h[Ara-Kara Sacbrood]|h|r,2,false,Miscellaneous,Trinket,,Liendresempa-Zul'jin
Azurecrow-Zul'jin,12/9/24,23:04:41,1726171481-17,[Zenith Stalwart's Emblem],225621,item:225621::::::::80:269::5:4:10372:10355:1514:10255,Tier Set,0,EVOKER,Nerub-ar Palace-Heroic,"Sikran, Captain of the Sureki",15,2657,23,|cffa335ee|Hitem:219483::::::::80:269::13:5:11297:11298:9627:11142:8791:7:28:2734:29:32:30:36:38:8:40:1456:45:224069:47:222592:::::|h[Tracker's Toughened Handguards |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,,1,false,Armor Token,,tier,Liendresempa-Zul'jin
Azurecrow-Zul'jin,18/9/24,23:42:01,1726692121-0,[Mystic Obscenity's Idol],225631,item:225631::::::::80:1473::69:4:10369:11215:1501:10255:1:28:2724,Personal Loot - Non tradeable,nil,EVOKER,Nerub-ar Palace-Heroic,Rasha'nan,15,2657,28,,,PL,false,Armor Token,,,Azurecrow-Zul'jin
Azurecrow-Zul'jin,19/9/24,23:54:42,1726779282-7,[Liquified Defector's Leggings],212435,item:212435::::::::80:577::5:6:6652:10379:10355:10262:1520:10255:1:28:2462,Tier Set,0,EVOKER,Nerub-ar Palace-Heroic,Queen Ansurek,15,2657,22,|cffa335ee|Hitem:219484:7533:::::::80:577::13:5:11297:11298:9627:11142:8791:7:28:2734:29:40:30:49:38:8:40:1458:45:224069:47:222592:::::|h[Tracker's Toughened Links |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,,1,false,Mail,Legs,bonus 4 ,Lasttime-Uldum
Azurecrow-Zul'jin,22/9/24,22:24:35,1727033075-3,[Royal Emblem of Nerub-ar],212446,item:212446::::::::80:262::6:6:6652:10380:10356:10260:1524:10255:1:28:2462,Bis,0,EVOKER,Nerub-ar Palace-Mythic,Ulgrax the Devourer,16,2657,20,|cffa335ee|Hitem:133363:7400:::::::80:262::33:7:10390:6652:10377:10383:10270:10036:10255:1:28:2462:::::|h[Troggstitched Drape]|h|r,,2,false,Cloth,Back,,Elcoka-Sanguino
Azurecrow-Zul'jin,25/9/24,22:41:13,1727293273-19,[Ravaged Lamplighter's Manacles],212437,item:212437::::::::80:1473::69:7:6652:10877:10377:10272:11215:1501:10255:1:28:2462,Personal Loot - Non tradeable,nil,EVOKER,Nerub-ar Palace-Heroic,Rasha'nan,15,2657,27,,,PL,false,Plate,Wrist,,Azurecrow-Zul'jin
Azurecrow-Zul'jin,25/9/24,23:24:57,1727295897-46,[Zenith Conniver's Badge],225625,item:225625::::::::80:269::5:4:10371:10355:1520:10255,Offspec,0,EVOKER,Nerub-ar Palace-Heroic,The Silken Court,15,2657,26,|cffa335ee|Hitem:220202::::::::80:269::3:5:42:10354:10266:1520:10255:1:28:2462:::::|h[Spymaster's Web]|h|r,|cffa335ee|Hitem:219314::::::::80:269::33:6:10390:6652:10383:10256:1661:10255:1:28:2462:::::|h[Ara-Kara Sacbrood]|h|r,5,false,Armor Token,,devas rompe por otra pieza,Liendresempa-Zul'jin
Azurecrow-Zul'jin,29/9/24,22:16:48,1727637408-1,[Flawless Phase Blade],212405,item:212405::::::::80:262::6:5:6652:10356:10259:1527:10255:1:28:2462,Bis,0,EVOKER,Nerub-ar Palace-Mythic,"Sikran, Captain of the Sureki",16,2657,20,|cffa335ee|Hitem:222568:7463:::::::80:262::13:9:10421:9633:8902:9627:10222:11300:8960:8791:11144:9:28:2734:29:32:30:36:38:8:40:2251:45:211296:46:226024:47:222593:48:224073:::::|h[Vagabond's Bounding Baton |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,,2,false,One-Handed Swords,One-Hand,sólo míticas,Elcoka-Sanguino
Azurecrow-Zul'jin,3/10/24,23:36:35,1727987795-18,[Throne Defender's Bangles],212415,item:212415::::::::80:269::6:7:42:10876:10380:10356:10259:1527:10255:1:28:2462,Bis,1,EVOKER,Nerub-ar Palace-Mythic,"Sikran, Captain of the Sureki",16,2657,20,|cffa335ee|Hitem:217141:7384:::::::80:269::13:6:11318:10837:10833:9627:10842:8791:7:28:2734:29:32:30:36:38:8:40:1312:43:210233:45:222593:::::|h[Algari Competitor's Chain Cuffs |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,,2,false,Mail,Wrist,,Liendresempa-Zul'jin
Deafkníght-Zul'jin,9/7/23,22:13:45,1688930025-0,[Etchings of the Captive Revenant],202573,item:202573::::::::70:102::5:7:9409:9330:6652:9226:9220:1485:8767,Mejora,0,DEATHKNIGHT,"Aberrus, the Shadowed Crucible-Heroic","Kazzara, the Hellforged",15,2569,16,|cffa335ee|Hitem:202573::::::::70:102::3:7:9321:7979:6652:9222:9220:1472:8767:1:28:2474:::::|h[Etchings of the Captive Revenant]|h|r,,4,false,Cloth,Back,,Codetuma-Zul'jin
Deafkníght-Zul'jin,9/7/23,22:31:15,1688931075-8,[Unyielding Goliath's Burgonet],202592,item:202592::::::::70:102::5:8:6652:9414:9226:9221:9409:9331:1485:8767,Mejora,0,DEATHKNIGHT,"Aberrus, the Shadowed Crucible-Heroic","Rashok, the Elder",15,2569,17,|cffa335ee|Hitem:202461::::::::70:102::4:7:6652:9414:9229:9411:9316:1468:8767:1:28:1040:::::|h[Lingering Phantom's Dreadhorns]|h|r,,4,false,Plate,Head,pa catalizador o transmog,Codetuma-Zul'jin
Deafkníght-Zul'jin,9/7/23,22:50:20,1688932220-2,[Shoulderplates of Planar Isolation],202595,item:202595::::::::70:102::5:7:9409:9330:6652:9226:9218:1485:8767,Mejora,0,DEATHKNIGHT,"Aberrus, the Shadowed Crucible-Heroic",The Amalgamation Chamber,15,2569,18,|cffa335ee|Hitem:202459::::::::70:102::4:6:6652:9227:9411:9316:1468:8767:1:28:1040:::::|h[Lingering Phantom's Shoulderplates]|h|r,,4,false,Plate,Shoulder,catalizador,Codetuma-Zul'jin
Deafkníght-Zul'jin,9/7/23,23:19:12,1688933952-13,[Dreadful Melting Fluid],202627,item:202627::::::::70:102::5:4:9409:9229:1485:8767,Mejora,1,DEATHKNIGHT,"Aberrus, the Shadowed Crucible-Heroic",Magmorax,15,2569,18,|cffa335ee|Hitem:202461::::::::70:102::4:7:6652:9414:9229:9411:9316:1468:8767:1:28:1040:::::|h[Lingering Phantom's Dreadhorns]|h|r,,4,false,Armor Token,,,Codetuma-Zul'jin
Deafkníght-Zul'jin,9/7/23,23:48:37,1688935717-17,[Dreadful Corrupting Fluid],202621,item:202621::::::::70:102::5:4:9409:9227:1485:8767,Bis,0,DEATHKNIGHT,"Aberrus, the Shadowed Crucible-Heroic",Echo of Neltharion,15,2569,17,|cffa335ee|Hitem:202459::::::::70:102::4:6:6652:9227:9411:9316:1468:8767:1:28:1040:::::|h[Lingering Phantom's Shoulderplates]|h|r,,2,false,Armor Token,,,Codetuma-Zul'jin
Deafkníght-Zul'jin,9/7/23,23:49:08,1688935748-19,[Twisted Vision's Demigaunts],202601,item:202601::::::::70:102::5:7:6652:9226:9218:9409:9333:1485:8767,Mejora,0,DEATHKNIGHT,"Aberrus, the Shadowed Crucible-Heroic",Echo of Neltharion,15,2569,18,|cffa335ee|Hitem:202462::::::::70:102::4:6:6652:9230:9411:9316:1462:8767::::::|h[Lingering Phantom's Gauntlets]|h|r,,4,false,Plate,Hands,,Codetuma-Zul'jin
Deafkníght-Zul'jin,15/11/23,22:25:20,1700079920-8,[Agonizing Manacles],207150,item:207150::::::::70:102::3:7:42:9516:9505:7979:9560:1485:8767,Mejora,1,DEATHKNIGHT,"Amirdrassil, the Dream's Hope-Normal",Igira the Cruel,14,2549,29,|cffa335ee|Hitem:202582:6574:::::::70:102::5:8:6652:9414:9226:9220:9409:9333:1491:8767::::::|h[Manacles of Cruel Progress]|h|r,,4,false,Plate,Wrist,,Codetuma-Zul'jin
Deafkníght-Zul'jin,15/11/23,22:35:20,1700080520-15,[Lavaforged Sollerets],207148,item:207148::::::::70:102::3:6:6652:9505:7979:9561:1488:8767,Bis,2,DEATHKNIGHT,"Amirdrassil, the Dream's Hope-Normal",Volcoross,14,2549,29,|cffa335ee|Hitem:190496:6613:::::::70:102::13:7:8836:8840:8902:9405:9376:8793:9366:8:28:2164:29:40:30:32:38:8:40:168:44:204697:45:194566:49:204440:::::|h[Primal Molten Sabatons |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,,2,false,Plate,Feet,,Codetuma-Zul'jin
Deafkníght-Zul'jin,15/11/23,23:02:32,1700082152-0,[Vigilant Protector's Bracers],210205,item:210205::::::::70:102::3:7:6652:9600:9505:7979:9561:1488:8767,Pass,0,DEATHKNIGHT,"Amirdrassil, the Dream's Hope-Normal",Council of Dreams,14,2549,29,|cffa335ee|Hitem:207150::::::::70:102::3:7:42:9516:9505:7979:9560:1485:8767::::::|h[Agonizing Manacles]|h|r,,PASS,false,Plate,Wrist,,Codetuma-Zul'jin
Deafkníght-Zul'jin,16/11/23,22:08:20,1700165300-1,[Seared Ironwood Greaves],207153,item:207153::::::::70:102::5:6:6652:9508:7980:9568:1498:8767,Mejora,2,DEATHKNIGHT,"Amirdrassil, the Dream's Hope-Heroic",Gnarlroot,15,2549,26,|cffa335ee|Hitem:202460:6490:::::::70:102::35:5:42:9228:9333:1494:8767::::::|h[Lingering Phantom's Schynbalds]|h|r,,4,false,Plate,Legs,,Codetuma-Zul'jin
Deafkníght-Zul'jin,19/11/23,22:17:16,1700425036-5,[Dreadful Verdurous Dreamheart],207462,item:207462::::::::70:102::5:3:7980:1504:8767,Tier Set,2,DEATHKNIGHT,"Amirdrassil, the Dream's Hope-Heroic","Nymue, Weaver of the Cycle",15,2549,23,,,1,false,Armor Token,,TIER 3,Codetuma-Zul'jin
Deafkníght-Zul'jin,22/11/23,22:20:29,1700684429-12,[Volcanic Spelunker's Vents],207152,item:207152::::::::70:102::3:6:6652:9505:7979:9561:1488:8767,Mejora,0,DEATHKNIGHT,"Amirdrassil, the Dream's Hope-Normal",Volcoross,14,2549,29,|cffa335ee|Hitem:202459::::::::70:102::35:5:6652:9227:9382:1504:8767::::::|h[Lingering Phantom's Shoulderplates]|h|r,,4,false,Plate,Shoulder,mejora,Codetuma-Zul'jin
