"player","date","time","id","item","itemID","itemString","response","votes","playerClass","instance","boss","difficultyID","mapID","groupSize","gear1","gear2","responseID","isAwardReason","note","owner","typeCode","tierToken"
"Nîvla-Zul'jin","2025/07/07","23:16:00","1751923041-7","Dark Ranger's Quiver","186439","item:186439::::::::80:252::6:4:7187:6652:1498:6646:1:28:2104:::::","Personal Loot - Non tradeable","0","DEATHKNIGHT","Liberation of Undermine-Mythic","Sprocketmonger Lockenstock","16","2769","20","","","PL","false","","Nîvla-Zul'jin","",""
"Nîvla-Zul'jin","2025/08/04","23:15:00","1754342077-0","Excessively Bejeweled Curio","228819","item:228819::::::::80:264::6:3:10356:1520:10255::::::","Tierset","0","DEATHKNIGHT","Liberation of Undermine-Mythic","Chrome King Gallywix","16","2769","20","Cauldron Champion's Crown","Cauldron Champion's Ribcage","1","false","Por favor, necesito unos pantalones para frost, gracias","Elcoka-Sanguino","default",""
"Nîvla-Zul'jin","2025/08/04","23:17:00","1754342227-5","Gallywix's Iron Thumb","228899","item:228899::::::::80:264::6:6:6652:10356:11994:12060:1520:10255:1:28:2462:::::","Autopass","0","DEATHKNIGHT","Liberation of Undermine-Mythic","Chrome King Gallywix","16","2769","20","Best-in-Slots","","AUTOPASS","false","","Elcoka-Sanguino","default",""
"Nîvla-Zul'jin","2025/08/13","21:43:00","1755114249-2","Sterilized Expulsion Boots","237551","item:237551::::::::80:269::3:6:6652:12239:10354:12290:1491:10255:1:28:2462:::::","Mejora","2","DEATHKNIGHT","Manaforge Omega-Normal","Plexus Sentinel","14","2810","23","Wastelander Brute's Sollerets","","4","false","","Cokamonkey-Sanguino","default",""
"Nîvla-Zul'jin","2025/08/13","21:44:00","1755114277-4","Atomic Phasebelt","237533","item:237533::::::::80:269::3:7:6652:12921:12239:10354:12290:1491:10255:1:28:2462:::::","Autopass","0","DEATHKNIGHT","Manaforge Omega-Normal","Plexus Sentinel","14","2810","23","Durable Information Securing Container","","AUTOPASS","false","","Cokamonkey-Sanguino","default",""
"Nîvla-Zul'jin","2025/08/13","22:13:00","1755115978-5","Fresh Ethereal Fetters","237550","item:237550::::::::80:269::3:7:43:12921:12239:10354:12291:1494:10255:1:28:2462:::::","Bis","1","DEATHKNIGHT","Manaforge Omega-Normal","Soulbinder Naazindhri","14","2810","23","Durable Information Securing Container","","2","false","FROST","Cokamonkey-Sanguino","default",""
"Nîvla-Zul'jin","2025/08/13","22:29:00","1755116978-11","Breached Containment Guards","237526","item:237526::::::::80:269::3:6:6652:12239:10354:12292:1498:10255:1:28:2462:::::","Bis","3","DEATHKNIGHT","Manaforge Omega-Normal","Forgeweaver Araz","14","2810","23","Cauldron Champion's Fistguards","","2","false","Unholy (no catalyst)","Cokamonkey-Sanguino","default",""
"Nîvla-Zul'jin","2025/08/18","22:28:00","1755548982-0","Shrapnel-Fused Legguards","237530","item:237530::::::::80:269::5:6:6652:12239:10355:12352:1511:10255:1:28:2462:::::","Mejora","2","DEATHKNIGHT","Manaforge Omega-Heroic","Fractillus","15","2810","21","Hollow Sentinel's Stonekilt","","4","false","ahorro de crestas, ya tengo tier hc","Cokamonkey-Sanguino","default",""
"Nîvla-Zul'jin","2025/08/20","22:37:00","1755722252-32","Fresh Ethereal Fetters","237550","item:237550::::::::80:269::5:7:6652:12921:12239:10355:12351:1507:10255:1:28:2462:::::","Bis","3","DEATHKNIGHT","Manaforge Omega-Heroic","Soulbinder Naazindhri","15","2810","23","Durable Information Securing Container","","2","false","","Cokamonkey-Sanguino","default",""
"Nîvla-Zul'jin","2025/08/25","22:51:00","1756155086-1","Mirada abisal de Artoshion","237535","item:237535::::::::80:73::5:7:6652:12921:12239:10355:12353:1514:10255:1:28:2462:::::","Tier Set","2","DEATHKNIGHT","Forja de Maná Omega-Heroica","Dimensius el Devoratodo","15","2810","25","Máscara a todo gas","","1","false","Catalyst, porque no tengo nada para transformar","Softnwet-Sanguino","default",""
"Nîvla-Zul'jin","2025/08/27","22:03:00","1756325022-0","Irradiated Impurity Filter","237525","item:237525::::::::80:252::151:8:6652:12921:12239:10354:12290:11215:1491:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","DEATHKNIGHT","Manaforge Omega-Heroic","Plexus Sentinel","15","2810","25","","","PL","false","","Nîvla-Zul'jin","",""
"Nîvla-Zul'jin","2025/08/27","22:04:00","1756325082-2","Sterilized Expulsion Boots","237551","item:237551::::::::80:269::5:6:6652:12239:10355:12350:1504:10255:1:28:2462:::::","Pre-Bis","2","DEATHKNIGHT","Manaforge Omega-Heroic","Plexus Sentinel","15","2810","25","Sterilized Expulsion Boots","","3","false","Mejora, pero no son bis","Cokamonkey-Sanguino","default",""
"Nîvla-Zul'jin","2025/08/27","22:16:00","1756325769-9","Discarded Nutrient Shackles","237545","item:237545::::::::80:269::5:7:6652:12921:12239:10355:12351:1507:10255:1:28:2462:::::","Pre-Bis","2","DEATHKNIGHT","Manaforge Omega-Heroic","Loom'ithar","15","2810","25","Secret-Dredger's Armplates","","3","false","","Cokamonkey-Sanguino","default",""
"Nîvla-Zul'jin","2025/08/27","22:39:00","1756327167-23","Breached Containment Guards","237526","item:237526::::::::80:269::5:6:6652:12239:10355:12352:1511:10255:1:28:2462:::::","Bis","2","DEATHKNIGHT","Manaforge Omega-Heroic","Forgeweaver Araz","15","2810","25","Cauldron Champion's Fistguards","","2","false","","Cokamonkey-Sanguino","default",""
"Nîvla-Zul'jin","2025/08/27","22:48:00","1756327708-29","Dreadful Yearning Cursemark","237597","item:237597::::::::80:251::151:5:12233:10354:11215:1498:10255:1:28:3229:::::","Personal Loot - Non tradeable","0","DEATHKNIGHT","Manaforge Omega-Heroic","The Soul Hunters","15","2810","25","","","PL","false","","Nîvla-Zul'jin","","true"
"Nîvla-Zul'jin","2025/08/27","22:50:00","1756327816-32","Dreadful Yearning Cursemark","237597","item:237597::::::::80:269::5:4:12233:10355:1511:10255::::::","Tierset","4","DEATHKNIGHT","Manaforge Omega-Heroic","The Soul Hunters","15","2810","25","Cauldron Champion's Screamplate","","1","false","Tier 4 y catalizo pechera mito vault","Cokamonkey-Sanguino","default","true"
"Nîvla-Zul'jin","2025/08/27","23:58:00","1756331945-20","Bone-Melted Faceplate","238028","item:238028::::::::80:269::6:7:6652:12921:12239:10356:12358:1524:10255:3:28:2462:29:32:30:40:::::","Tierset","0","DEATHKNIGHT","Manaforge Omega-Mythic","Plexus Sentinel","16","2810","20","Hollow Sentinel's Stonemask","","1","false","Catalyst Tier","Cokamonkey-Sanguino","default",""
"Nîvla-Zul'jin","2025/09/04","22:46:00","1757018768-25","Yoke of Enveloping Hatred","237561","item:237561::::::::80:269::5:7:41:12921:12239:10355:12352:1511:10255:1:28:2462:::::","Offspec","2","DEATHKNIGHT","Manaforge Omega-Heroic","The Soul Hunters","15","2810","21","Everforged Vambraces |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","5","false","","Cokamonkey-Sanguino","default",""
"Nîvla-Zul'jin","2025/09/21","22:51:00","1758487927-17","Escarpes de placas de intruso","243307","item:243307::::::::80:73::5:7:6652:12239:10355:12352:13503:1511:10255:1:28:2462:::::","Bis","1","DEATHKNIGHT","Forja de Maná Omega-Heroica","Los cazaalmas","15","2810","16","Botas de expulsión esterilizada","","2","false","","Softnwet-Sanguino","default",""
"Nîvla-Zul'jin","2025/09/21","22:52:00","1758488002-19","Desesperación de Fulgorsombrío","237569","item:237569::::::::80:73::5:7:6652:10395:10393:10355:12352:1511:10255:1:28:2462:::::","Bis","3","DEATHKNIGHT","Forja de Maná Omega-Heroica","Los cazaalmas","15","2810","16","Megamedallón de M.A.M.A.","","2","false","Unholy","Softnwet-Sanguino","default",""
"Nîvla-Zul'jin","2025/09/23","23:25:00","1758662655-4","Yoke of Enveloping Hatred","237561","item:237561::::::::80:270::6:7:6652:12921:12239:10356:12358:1524:10255:1:28:2462:::::","Pre-Bis","1","DEATHKNIGHT","Manaforge Omega-Mythic","The Soul Hunters","16","2810","20","Everforged Vambraces |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","3","false","bisses son crafted, pero haste mastery (unholy)","Cokamonkey-Sanguino","default",""
"Nîvla-Zul'jin","2026/03/18","21:49:00","1773867017-1","Núcleo de la nada hambriento forjado por el Vacío","249354","item:249354::::::::90:73::3:3:13346:13337:13333::::::","Tier Set","1","DEATHKNIGHT","Aguja del Vacío-Normal","Vorasius","14","2912","25","Garras de ascuarboleda","","1","false","1","Shels-Sanguino","default","true"
"Nîvla-Zul'jin","2026/03/25","22:57:00","1774475963-37","Aterraescama salpicada de penumbra","249339","item:249339::::::::90:73::3:3:6652:13333:12787::::::","Offspec","1","DEATHKNIGHT","Aguja del Vacío-Normal","Vaelgor y Ezzorak","14","2912","29","Receptáculo de almas torturadas","Caja de puzles de Algeth'ar","5","false","","Shels-Sanguino","default",""
"Nîvla-Zul'jin","2026/03/25","23:21:00","1774477236-50","Cadena para la cintura atada por el odio","249380","item:249380::::::::90:73::3:5:6652:12667:13577:13333:12788:1:28:3608:::::","Bis","1","DEATHKNIGHT","Aguja del Vacío-Normal","Corona del cosmos","14","2912","29","Cinturón de oro doblado","","2","false","","Shels-Sanguino","default",""
"Nîvla-Zul'jin","2026/03/25","23:43:00","1774478580-13","Apisonadoras parasitarias","249332","item:249332::::::::90:73::5:4:6652:13577:13334:12794::::::","Mejora","1","DEATHKNIGHT","Aguja del Vacío-Heroica","Vorasius","15","2912","29","Cardoapisonadoras rampantes","","4","false","","Shels-Sanguino","default",""
"Nîvla-Zul'jin","2026/03/26","22:00:00","1774558957-0","Voidwoven Fanatical Nullcore","249355","item:249355::::::::90:252::151:4:13347:13338:13333:11215:1:28:3606:::::","Loot Personal - no comerciable","0","DEATHKNIGHT","Aguja del Vacío-Heroica","Vanguardia Cegada por la Luz","15","2912","29","","","PL","false","","Nîvla-Zul'jin","","true"
"Nîvla-Zul'jin","2026/03/26","22:44:00","1774561436-13","Coraza vinculada al sol","249309","item:249309::::::::90:73::5:4:6652:13577:13334:12796:1:28:3608:::::","Catalyst","2","DEATHKNIGHT","Aguja del Vacío-Heroica","Corona del cosmos","15","2912","29","Loriga de jinete incansable","","3","false","false","Shels-Sanguino","default",""
"Nîvla-Zul'jin","2026/04/01","22:00:00","1775073633-2","Bufas juzgadas por la Luz","249313","item:249313::::::::90:73::5:4:6652:13577:13334:12793::::::","Mejora","1","DEATHKNIGHT","Aguja del Vacío-Heroica","Imperador Averzian","15","2912","23","Hombreras de placas de sangre helada","","4","false","","Shels-Sanguino","default",""
"Nîvla-Zul'jin","2026/04/06","22:22:00","1775506929-1","Grebas de los sin forma","249381","item:249381::::::::90:73::6:4:6652:13577:13335:12802::::::","Bis","2","DEATHKNIGHT","Falla Onírica-Mítica","Chimaerus, El Dios Inconcebible","16","2939","20","Apisonadoras parasitarias","","2","false","","Shels-Sanguino","default",""
"Choppondeez-Sanguino","2023/05/25","00:28:15","1684963695-26","Venerated Cooling Fluid","202636","item:202636::::::::70:102::5:4:9409:9228:1485:8767::::::","Tier Set 4/2","0","PALADIN","Aberrus, the Shadowed Crucible-Heroic","Unknown","15","2569","23","Heartfire Sentinel's Faulds","","1","false","Mejora de Ilvl","Codetuma-Zul'jin","default","true"
"Choppondeez-Sanguino","2023/05/25","00:30:06","1684963806-30","Void-Touched Curio","206046","item:206046::::::::70:102::5:3:9409:1485:8767:1:28:2645:::::","Tier Set 4/2","0","PALADIN","Aberrus, the Shadowed Crucible-Heroic","Unknown","15","2569","22","Hate-Sculpted Magma","","1","false","Hago Set de 4 con este","Codetuma-Zul'jin","default",""
"Choppondeez-Sanguino","2023/06/07","22:32:19","1686166339-2","Infernal Shadelance","202559","item:202559::::::::70:103::6:5:9410:9380:6652:1498:8767::::::","Mejora","1","PALADIN","Aberrus, the Shadowed Crucible-Mythic","Kazzara, the Hellforged","16","2569","20","Hate-Sculpted Magma","","4","true","","Alvîn-Zul'jin","default",""
"Trenzafuerte-Sanguino","2025/09/21","23:50:00","1758491430-29","Faja de fisión ultradensa","237563","item:237563::::::::80:73::5:7:6652:12921:12239:10355:12353:1514:10255:1:28:2462:::::","Mejora","1","PALADIN","Forja de Maná Omega-Heroica","Dimensius el Devoratodo","15","2810","16","Depósito de Información Segura Contenida y Organizada","","4","false","","Softnwet-Sanguino","default",""
"Trenzafuerte-Sanguino","2025/09/21","23:52:00","1758491505-31","Bibelot del Vacío hambriento","237602","item:237602::::::::80:73::5:3:10355:1507:10255::::::","Tier Set","0","PALADIN","Forja de Maná Omega-Heroica","Dimensius el Devoratodo","15","2810","16","Yelmo de dragador de secretos","Loriga del batallón luciente","1","false","hago tier 4","Softnwet-Sanguino","default",""
"Venpolar-Zul'jin","2025/03/06","23:06:00","1741298767-42","Best-in-Slots","232526","item:232526::::::::80:262::3:6:6652:10354:11982:9418:1501:10255:1:28:2462:::::","Bis","2","DEATHKNIGHT","Liberation of Undermine-Normal","One-Armed Bandit","14","2769","27","Ancient Forged Warhammer of the Quickblade","","2","false","","Elcoka-Sanguino","default",""
"Venpolar-Zul'jin","2025/03/06","23:43:00","1741300995-58","Excessively Bejeweled Curio","228819","item:228819::::::::80:262::3:3:10354:1494:10255::::::","Tierset","1","DEATHKNIGHT","Liberation of Undermine-Normal","Chrome King Gallywix","14","2769","15","Monstrosity's Gaze","Slashproof Business Plate","1","false","tier","Elcoka-Sanguino","default",""
"Venpolar-Zul'jin","2025/03/12","22:06:00","1741813716-10","Dreadful Bloody Gallybux","228803","item:228803::::::::80:262::3:4:11959:10354:1488:10255::::::","Bis","2","DEATHKNIGHT","Liberation of Undermine-Normal","Cauldron of Carnage","14","2769","26","Exhumed Centurion's Gauntlets","","2","false","3 tier( 2 catalis y una marca de galliwix)","Elcoka-Sanguino","default","true"
"Venpolar-Zul'jin","2025/03/12","23:26:00","1741818362-59","Enagua de doctor del foso","228865","item:228865::::::::80:252::69:6:6652:11964:11977:11215:1485:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","DEATHKNIGHT","Liberation of Undermine-Heroic","Vexie and the Geargrinders","15","2769","27","","","PL","false","","Venpolar-Zul'jin","",""
"Venpolar-Zul'jin","2025/03/12","23:55:00","1741820130-77","Dreadful Polished Gallybux","228815","item:228815::::::::80:262::5:4:11962:10355:1501:10255::::::","Tierset","0","DEATHKNIGHT","Liberation of Undermine-Heroic","Rik Reverb","15","2769","27","Cauldron Champion's Screamplate","","1","false","mejora de normal a hc","Elcoka-Sanguino","default","true"
"Venpolar-Zul'jin","2025/03/27","22:16:00","1743110263-2","Capital Punisher","228891","item:228891::::::::80:264::5:6:6652:10355:11988:12060:1507:10255:1:28:2462:::::","Pre-Bis","1","DEATHKNIGHT","Liberation of Undermine-Heroic","Chrome King Gallywix","15","2769","19","Best-in-Slots","","3","false","Mejora por hc de daño del arma","Elcoka-Sanguino","default",""
"Venpolar-Zul'jin","2025/04/02","22:24:00","1743625577-13","Remixed Ignition Saber","228895","item:228895::::::::80:262::5:5:6652:10355:11986:1501:10255:1:28:2462:::::","Offspec","0","DEATHKNIGHT","Liberation of Undermine-Heroic","Rik Reverb","15","2769","26","Best-in-Slots","","5","false","Para frost por si hace falta en el futuro","Elcoka-Sanguino","default",""
"Venpolar-Zul'jin","2025/04/03","23:28:00","1743715717-14","Dumpster Diver","228903","item:228903::::::::80:262::6:5:6652:10356:11993:1517:10255:1:28:2462:::::","Mejora","1","DEATHKNIGHT","Liberation of Undermine-Mythic","Stix Bunkjunker","16","2769","20","Best-in-Slots","","4","false","mejora ilvl","Elcoka-Sanguino","default",""
"Venpolar-Zul'jin","2025/04/09","22:51:27","1744228287-2","Fullthrottle Facerig","228858","item:228858::::::::80:581::6:7:6652:12176:11998:10356:11991:1511:10255:1:28:2462:::::","Mejora","2","DEATHKNIGHT","Liberation of Undermine-Mythic","Vexie and the Geargrinders","16","2769","20","Cauldron Champion's Crown","","4","false","Catalizar la semana que viene con la nueva carga","Lasttime-Uldum","default",""
"Crow-Uldum","2025/02/12","22:39:29","1739392769-16","Takazj's Entropic Edict","212397","item:212397::::::::80:269::6:5:43:10356:10257:1533:10255:1:28:2462:::::","Bis","0","EVOKER","Nerub-ar Palace-Mythic","The Silken Court","16","2657","20","Vagabond's Bounding Baton |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","2","false","","Liendresempa-Zul'jin","default",""
"Crow-Uldum","2025/02/19","22:20:39","1739996439-7","Goresplattered Membrane","212421","item:212421::::::::80:262::6:6:6652:10380:10356:10260:1524:10255:1:28:2462:::::","Bis","1","EVOKER","Nerub-ar Palace-Mythic","The Bloodbound Horror","16","2657","20","Scales of the Destroyer","","2","false","","Elcoka-Sanguino","default",""
"Crow-Uldum","2025/02/20","22:49:56","1740084596-3","Web-Wrapped Curio","225634","item:225634::::::::80:262::6:3:10356:1533:10255::::::","Bis","0","EVOKER","Nerub-ar Palace-Mythic","Queen Ansurek","16","2657","20","Supercharged Thought Enhancer |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","Scales of the Destroyer","2","false","casco","Elcoka-Sanguino","default",""
"Crow-Uldum","2025/03/06","23:14:00","1741299296-46","Mug's Moxie Jug","230192","item:230192::::::::80:262::3:5:6652:10354:11980:1494:10255:1:28:2462:::::","Bis","2","EVOKER","Liberation of Undermine-Normal","Mug'Zee, Heads of Security","14","2769","27","Spymaster's Web","Unbound Changeling","2","false","","Elcoka-Sanguino","default",""
"Crow-Uldum","2025/03/09","22:29:00","1741555879-8","Faded Championship Ring","228840","item:228840::::::::80:262::5:7:6652:10395:10392:10355:11986:1501:10255:1:28:2462:::::","Bis","2","EVOKER","Liberation of Undermine-Heroic","Cauldron of Carnage","15","2769","25","Hoop of the Blighted","Footbomb Championship Ring","2","false","","Elcoka-Sanguino","default",""
"Crow-Uldum","2025/03/11","21:58:00","1741726813-7","Zenith Greased Gallybux","228802","item:228802::::::::80:1467::5:3:10355:1504:10255::::::","Tier Set","3","EVOKER","Liberation of Undermine-Heroic","Sprocketmonger Lockenstock","15","2769","25","Scales of the Destroyer","","1","false","tercera pieza","Wyverno-Zul'jin","default","true"
"Crow-Uldum","2025/03/12","22:04:00","1741813583-8","Crowd Favorite","228904","item:228904::::::::80:1467::68:5:40:11970:11215:1475:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","EVOKER","Liberation of Undermine-Normal","Cauldron of Carnage","14","2769","26","","","PL","false","","Crow-Uldum","",""
"Crow-Uldum","2025/03/12","22:11:00","1741814005-15","Frontman's Wondrous Wall","231311","item:231311::::::::80:1467::68:5:6652:11970:11215:1475:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","EVOKER","Liberation of Undermine-Normal","Rik Reverb","14","2769","26","","","PL","false","","Crow-Uldum","",""
"Crow-Uldum","2025/03/13","22:32:00","1741901610-8","Sanitized Scraphood","228859","item:228859::::::::80:262::5:7:6652:12176:11967:10355:11987:1504:10255:1:28:2462:::::","Bis","3","EVOKER","Liberation of Undermine-Heroic","Stix Bunkjunker","15","2769","26","Amphitheater Stalker's Hood","","2","false","","Elcoka-Sanguino","default",""
"Crow-Uldum","2025/03/17","22:15:00","1742246157-3","Blastfurious Machete","231268","item:231268::::::::80:262::6:5:6652:10356:11991:1511:10255:1:28:2462:::::","Bis","1","EVOKER","Liberation of Undermine-Mythic","Vexie and the Geargrinders","16","2769","20","Hand of Beledar","Vagabond's Torch |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","2","false","","Elcoka-Sanguino","default",""
